Subject,NFC,Ad_Trial,Ad_Real_No,Gender,Age,Education,Nationality_Participant,MarketingExperience,RT,Appreciation,Effectiveness,Humour,Complexity1,Complexity2,Advert_Nationality
574203,0,17,25,Female,25-34,Postgraduate Masters,Chinese,No,15363,4,3,2,Simple,Metaphor,Spanish
574203,0,18,26,Female,25-34,Postgraduate Masters,Chinese,No,11087,3,3,1,Complex,Metonymic chain,Spanish
574203,0,19,27,Female,25-34,Postgraduate Masters,Chinese,No,28116,3,2,1,Simple,Metonymy,Spanish
574203,0,20,28,Female,25-34,Postgraduate Masters,Chinese,No,8854,3,4,1,Simple,Metaphor,Spanish
574203,0,21,29,Female,25-34,Postgraduate Masters,Chinese,No,19026,2,1,1,Simple,Metonymy,British
574203,0,22,30,Female,25-34,Postgraduate Masters,Chinese,No,14173,4,4,2,Simple,Metaphor,British
574203,0,23,33,Female,25-34,Postgraduate Masters,Chinese,No,7385,2,2,1,Complex,Metaphtonymy,British
574203,0,24,36,Female,25-34,Postgraduate Masters,Chinese,No,5171,3,3,1,Complex,Metaphtonymy,British
574203,0,25,37,Female,25-34,Postgraduate Masters,Chinese,No,13019,4,4,1,Complex,Metaphtonymy,British
574203,0,26,38,Female,25-34,Postgraduate Masters,Chinese,No,19424,5,5,5,Simple,Metaphor,British
574203,0,27,39,Female,25-34,Postgraduate Masters,Chinese,No,15216,3,3,1,Simple,Metonymy,British
574203,0,28,40,Female,25-34,Postgraduate Masters,Chinese,No,9250,2,2,1,Simple,Metaphor,British
574203,0,29,41,Female,25-34,Postgraduate Masters,Chinese,No,13830,2,2,1,Complex,Metaphtonymy,British
574203,0,30,42,Female,25-34,Postgraduate Masters,Chinese,No,14646,3,3,1,Complex,Metaphtonymy,British
574204,-0.222222222,1,1,Female,18-24,Postgraduate Masters,Chinese,Yes,10514,2,4,3,Complex,Metaphtonymy,Chinese
574204,-0.222222222,2,2,Female,18-24,Postgraduate Masters,Chinese,Yes,18242,4,2,2,Complex,Metaphtonymy,Chinese
574204,-0.222222222,3,3,Female,18-24,Postgraduate Masters,Chinese,Yes,30809,3,4,2,Complex,Metaphtonymy,Chinese
574204,-0.222222222,4,4,Female,18-24,Postgraduate Masters,Chinese,Yes,24102,4,4,2,Complex,Metaphtonymy,Chinese
574204,-0.222222222,5,5,Female,18-24,Postgraduate Masters,Chinese,Yes,11706,4,4,2,Complex,Metaphtonymy,Chinese
574204,-0.222222222,6,6,Female,18-24,Postgraduate Masters,Chinese,Yes,5149,2,4,1,Simple,Metaphor,Chinese
574204,-0.222222222,7,7,Female,18-24,Postgraduate Masters,Chinese,Yes,4794,4,4,2,Simple,Metonymy,Chinese
574204,-0.222222222,8,8,Female,18-24,Postgraduate Masters,Chinese,Yes,9002,4,5,3,Complex,Metonymic chain,Chinese
574204,-0.222222222,9,11,Female,18-24,Postgraduate Masters,Chinese,Yes,8945,4,4,2,Complex,Metaphoric complex,Chinese
574204,-0.222222222,10,13,Female,18-24,Postgraduate Masters,Chinese,Yes,6762,5,5,3,Complex,Metaphoric complex,Chinese
574204,-0.222222222,11,16,Female,18-24,Postgraduate Masters,Chinese,Yes,20504,2,2,1,Simple,Metonymy,Spanish
574204,-0.222222222,12,20,Female,18-24,Postgraduate Masters,Chinese,Yes,42208,2,3,2,Complex,Metaphtonymy,Spanish
574204,-0.222222222,13,21,Female,18-24,Postgraduate Masters,Chinese,Yes,9616,2,4,1,Simple,Metaphor,Spanish
574204,-0.222222222,14,22,Female,18-24,Postgraduate Masters,Chinese,Yes,11952,4,4,2,Complex,Metaphtonymy,Spanish
574204,-0.222222222,15,23,Female,18-24,Postgraduate Masters,Chinese,Yes,8509,5,4,2,Complex,Metaphtonymy,Spanish
574204,-0.222222222,16,24,Female,18-24,Postgraduate Masters,Chinese,Yes,20577,4,4,2,Complex,Metaphtonymy,Spanish
574204,-0.222222222,17,25,Female,18-24,Postgraduate Masters,Chinese,Yes,17199,4,4,2,Simple,Metaphor,Spanish
574204,-0.222222222,18,26,Female,18-24,Postgraduate Masters,Chinese,Yes,13957,3,3,1,Complex,Metonymic chain,Spanish
574204,-0.222222222,19,27,Female,18-24,Postgraduate Masters,Chinese,Yes,28229,4,4,2,Simple,Metonymy,Spanish
574204,-0.222222222,20,28,Female,18-24,Postgraduate Masters,Chinese,Yes,18800,4,4,3,Simple,Metaphor,Spanish
574204,-0.222222222,21,29,Female,18-24,Postgraduate Masters,Chinese,Yes,11735,4,4,2,Simple,Metonymy,British
574204,-0.222222222,22,30,Female,18-24,Postgraduate Masters,Chinese,Yes,21120,4,4,2,Simple,Metaphor,British
574204,-0.222222222,23,33,Female,18-24,Postgraduate Masters,Chinese,Yes,7529,5,4,5,Complex,Metaphtonymy,British
574204,-0.222222222,24,36,Female,18-24,Postgraduate Masters,Chinese,Yes,11807,4,4,2,Complex,Metaphtonymy,British
574204,-0.222222222,25,37,Female,18-24,Postgraduate Masters,Chinese,Yes,22345,4,4,1,Complex,Metaphtonymy,British
574204,-0.222222222,26,38,Female,18-24,Postgraduate Masters,Chinese,Yes,8006,4,4,2,Simple,Metaphor,British
574204,-0.222222222,27,39,Female,18-24,Postgraduate Masters,Chinese,Yes,6540,4,4,2,Simple,Metonymy,British
574204,-0.222222222,28,40,Female,18-24,Postgraduate Masters,Chinese,Yes,20960,4,4,2,Simple,Metaphor,British
574204,-0.222222222,29,41,Female,18-24,Postgraduate Masters,Chinese,Yes,20785,2,2,1,Complex,Metaphtonymy,British
574204,-0.222222222,30,42,Female,18-24,Postgraduate Masters,Chinese,Yes,18675,4,4,1,Complex,Metaphtonymy,British
574205,-0.055555556,1,1,Female,18-24,Postgraduate Masters,Chinese,No,4509,5,5,3,Complex,Metaphtonymy,Chinese
574205,-0.055555556,2,2,Female,18-24,Postgraduate Masters,Chinese,No,8171,5,5,5,Complex,Metaphtonymy,Chinese
574205,-0.055555556,3,3,Female,18-24,Postgraduate Masters,Chinese,No,6374,4,3,1,Complex,Metaphtonymy,Chinese
574205,-0.055555556,4,4,Female,18-24,Postgraduate Masters,Chinese,No,4234,5,5,5,Complex,Metaphtonymy,Chinese
574205,-0.055555556,5,5,Female,18-24,Postgraduate Masters,Chinese,No,4533,5,3,1,Complex,Metaphtonymy,Chinese
574205,-0.055555556,6,6,Female,18-24,Postgraduate Masters,Chinese,No,4368,3,3,1,Simple,Metaphor,Chinese
574205,-0.055555556,7,7,Female,18-24,Postgraduate Masters,Chinese,No,3722,5,3,3,Simple,Metonymy,Chinese
574205,-0.055555556,8,8,Female,18-24,Postgraduate Masters,Chinese,No,5631,3,5,3,Complex,Metonymic chain,Chinese
574205,-0.055555556,9,11,Female,18-24,Postgraduate Masters,Chinese,No,5134,5,5,5,Complex,Metaphoric complex,Chinese
574205,-0.055555556,10,13,Female,18-24,Postgraduate Masters,Chinese,No,8135,5,4,2,Complex,Metaphoric complex,Chinese
574205,-0.055555556,11,16,Female,18-24,Postgraduate Masters,Chinese,No,3966,4,5,1,Simple,Metonymy,Spanish
574205,-0.055555556,12,20,Female,18-24,Postgraduate Masters,Chinese,No,3225,5,5,5,Complex,Metaphtonymy,Spanish
574205,-0.055555556,13,21,Female,18-24,Postgraduate Masters,Chinese,No,3996,3,3,1,Simple,Metaphor,Spanish
574205,-0.055555556,14,22,Female,18-24,Postgraduate Masters,Chinese,No,7358,3,5,3,Complex,Metaphtonymy,Spanish
574205,-0.055555556,15,23,Female,18-24,Postgraduate Masters,Chinese,No,7707,2,3,1,Complex,Metaphtonymy,Spanish
574205,-0.055555556,16,24,Female,18-24,Postgraduate Masters,Chinese,No,7903,5,5,5,Complex,Metaphtonymy,Spanish
574205,-0.055555556,17,25,Female,18-24,Postgraduate Masters,Chinese,No,5717,5,5,1,Simple,Metaphor,Spanish
574205,-0.055555556,18,26,Female,18-24,Postgraduate Masters,Chinese,No,4543,5,5,5,Complex,Metonymic chain,Spanish
574205,-0.055555556,19,27,Female,18-24,Postgraduate Masters,Chinese,No,8535,5,5,3,Simple,Metonymy,Spanish
574205,-0.055555556,20,28,Female,18-24,Postgraduate Masters,Chinese,No,5865,5,5,5,Simple,Metaphor,Spanish
574205,-0.055555556,21,29,Female,18-24,Postgraduate Masters,Chinese,No,7962,5,3,1,Simple,Metonymy,British
574205,-0.055555556,22,30,Female,18-24,Postgraduate Masters,Chinese,No,12603,2,3,1,Simple,Metaphor,British
574205,-0.055555556,23,33,Female,18-24,Postgraduate Masters,Chinese,No,4639,5,5,5,Complex,Metaphtonymy,British
574205,-0.055555556,24,36,Female,18-24,Postgraduate Masters,Chinese,No,5846,3,2,1,Complex,Metaphtonymy,British
574205,-0.055555556,25,37,Female,18-24,Postgraduate Masters,Chinese,No,6524,3,2,1,Complex,Metaphtonymy,British
574205,-0.055555556,26,38,Female,18-24,Postgraduate Masters,Chinese,No,6940,5,4,3,Simple,Metaphor,British
574205,-0.055555556,27,39,Female,18-24,Postgraduate Masters,Chinese,No,6481,3,4,1,Simple,Metonymy,British
574205,-0.055555556,28,40,Female,18-24,Postgraduate Masters,Chinese,No,6056,3,5,1,Simple,Metaphor,British
574205,-0.055555556,29,41,Female,18-24,Postgraduate Masters,Chinese,No,6386,3,2,1,Complex,Metaphtonymy,British
574205,-0.055555556,30,42,Female,18-24,Postgraduate Masters,Chinese,No,3987,5,5,1,Complex,Metaphtonymy,British
574206,-0.055555556,1,1,Female,25-34,Postgraduate Masters,Chinese,No,4869,3,3,1,Complex,Metaphtonymy,Chinese
574206,-0.055555556,2,2,Female,25-34,Postgraduate Masters,Chinese,No,10857,2,3,2,Complex,Metaphtonymy,Chinese
574206,-0.055555556,3,3,Female,25-34,Postgraduate Masters,Chinese,No,7127,4,4,2,Complex,Metaphtonymy,Chinese
574206,-0.055555556,4,4,Female,25-34,Postgraduate Masters,Chinese,No,8688,5,4,2,Complex,Metaphtonymy,Chinese
574206,-0.055555556,5,5,Female,25-34,Postgraduate Masters,Chinese,No,5698,3,4,1,Complex,Metaphtonymy,Chinese
574206,-0.055555556,6,6,Female,25-34,Postgraduate Masters,Chinese,No,8808,1,3,1,Simple,Metaphor,Chinese
574206,-0.055555556,7,7,Female,25-34,Postgraduate Masters,Chinese,No,4107,4,4,2,Simple,Metonymy,Chinese
574206,-0.055555556,8,8,Female,25-34,Postgraduate Masters,Chinese,No,6398,3,4,1,Complex,Metonymic chain,Chinese
574206,-0.055555556,9,11,Female,25-34,Postgraduate Masters,Chinese,No,9639,4,4,1,Complex,Metaphoric complex,Chinese
574206,-0.055555556,10,13,Female,25-34,Postgraduate Masters,Chinese,No,9058,4,4,2,Complex,Metaphoric complex,Chinese
574206,-0.055555556,11,16,Female,25-34,Postgraduate Masters,Chinese,No,7887,2,2,1,Simple,Metonymy,Spanish
574206,-0.055555556,12,20,Female,25-34,Postgraduate Masters,Chinese,No,6884,4,4,2,Complex,Metaphtonymy,Spanish
574206,-0.055555556,13,21,Female,25-34,Postgraduate Masters,Chinese,No,4495,3,3,2,Simple,Metaphor,Spanish
574206,-0.055555556,14,22,Female,25-34,Postgraduate Masters,Chinese,No,10808,2,2,1,Complex,Metaphtonymy,Spanish
574206,-0.055555556,15,23,Female,25-34,Postgraduate Masters,Chinese,No,11748,2,2,1,Complex,Metaphtonymy,Spanish
574206,-0.055555556,16,24,Female,25-34,Postgraduate Masters,Chinese,No,7774,4,3,2,Complex,Metaphtonymy,Spanish
574206,-0.055555556,17,25,Female,25-34,Postgraduate Masters,Chinese,No,14765,3,4,2,Simple,Metaphor,Spanish
574206,-0.055555556,18,26,Female,25-34,Postgraduate Masters,Chinese,No,7666,4,4,2,Complex,Metonymic chain,Spanish
574206,-0.055555556,19,27,Female,25-34,Postgraduate Masters,Chinese,No,15750,4,3,3,Simple,Metonymy,Spanish
574206,-0.055555556,20,28,Female,25-34,Postgraduate Masters,Chinese,No,9839,4,4,1,Simple,Metaphor,Spanish
574206,-0.055555556,21,29,Female,25-34,Postgraduate Masters,Chinese,No,6115,5,4,2,Simple,Metonymy,British
574206,-0.055555556,22,30,Female,25-34,Postgraduate Masters,Chinese,No,20312,1,1,1,Simple,Metaphor,British
574206,-0.055555556,23,33,Female,25-34,Postgraduate Masters,Chinese,No,7129,4,3,2,Complex,Metaphtonymy,British
574206,-0.055555556,24,36,Female,25-34,Postgraduate Masters,Chinese,No,8220,3,3,1,Complex,Metaphtonymy,British
574206,-0.055555556,25,37,Female,25-34,Postgraduate Masters,Chinese,No,15904,5,5,1,Complex,Metaphtonymy,British
574206,-0.055555556,26,38,Female,25-34,Postgraduate Masters,Chinese,No,13225,3,4,2,Simple,Metaphor,British
574206,-0.055555556,27,39,Female,25-34,Postgraduate Masters,Chinese,No,21519,4,4,1,Simple,Metonymy,British
574206,-0.055555556,28,40,Female,25-34,Postgraduate Masters,Chinese,No,14099,5,4,2,Simple,Metaphor,British
574206,-0.055555556,29,41,Female,25-34,Postgraduate Masters,Chinese,No,9208,2,2,2,Complex,Metaphtonymy,British
574206,-0.055555556,30,42,Female,25-34,Postgraduate Masters,Chinese,No,3682,4,3,1,Complex,Metaphtonymy,British
574207,0.111111111,1,1,Female,25-34,Postgraduate Masters,Chinese,No,5365,5,5,3,Complex,Metaphtonymy,Chinese
574207,0.111111111,2,2,Female,25-34,Postgraduate Masters,Chinese,No,8466,2,3,1,Complex,Metaphtonymy,Chinese
574207,0.111111111,3,3,Female,25-34,Postgraduate Masters,Chinese,No,10851,5,5,3,Complex,Metaphtonymy,Chinese
574207,0.111111111,4,4,Female,25-34,Postgraduate Masters,Chinese,No,7147,4,4,2,Complex,Metaphtonymy,Chinese
574207,0.111111111,5,5,Female,25-34,Postgraduate Masters,Chinese,No,7742,5,5,3,Complex,Metaphtonymy,Chinese
574207,0.111111111,6,6,Female,25-34,Postgraduate Masters,Chinese,No,5133,3,3,1,Simple,Metaphor,Chinese
574207,0.111111111,7,7,Female,25-34,Postgraduate Masters,Chinese,No,9493,4,5,2,Simple,Metonymy,Chinese
574207,0.111111111,8,8,Female,25-34,Postgraduate Masters,Chinese,No,5265,3,4,1,Complex,Metonymic chain,Chinese
574207,0.111111111,9,11,Female,25-34,Postgraduate Masters,Chinese,No,8200,4,4,1,Complex,Metaphoric complex,Chinese
574207,0.111111111,10,13,Female,25-34,Postgraduate Masters,Chinese,No,5873,5,5,3,Complex,Metaphoric complex,Chinese
574207,0.111111111,11,16,Female,25-34,Postgraduate Masters,Chinese,No,5833,5,5,2,Simple,Metonymy,Spanish
574207,0.111111111,12,20,Female,25-34,Postgraduate Masters,Chinese,No,38480,2,2,1,Complex,Metaphtonymy,Spanish
574207,0.111111111,13,21,Female,25-34,Postgraduate Masters,Chinese,No,5291,4,4,3,Simple,Metaphor,Spanish
574207,0.111111111,14,22,Female,25-34,Postgraduate Masters,Chinese,No,12586,4,3,1,Complex,Metaphtonymy,Spanish
574207,0.111111111,15,23,Female,25-34,Postgraduate Masters,Chinese,No,11001,3,4,1,Complex,Metaphtonymy,Spanish
574207,0.111111111,16,24,Female,25-34,Postgraduate Masters,Chinese,No,7908,2,4,2,Complex,Metaphtonymy,Spanish
574207,0.111111111,17,25,Female,25-34,Postgraduate Masters,Chinese,No,8909,4,4,2,Simple,Metaphor,Spanish
574207,0.111111111,18,26,Female,25-34,Postgraduate Masters,Chinese,No,8322,4,4,2,Complex,Metonymic chain,Spanish
574207,0.111111111,19,27,Female,25-34,Postgraduate Masters,Chinese,No,13737,4,2,3,Simple,Metonymy,Spanish
574207,0.111111111,20,28,Female,25-34,Postgraduate Masters,Chinese,No,9250,4,5,1,Simple,Metaphor,Spanish
574207,0.111111111,21,29,Female,25-34,Postgraduate Masters,Chinese,No,13383,3,4,2,Simple,Metonymy,British
574207,0.111111111,22,30,Female,25-34,Postgraduate Masters,Chinese,No,22423,3,2,1,Simple,Metaphor,British
574207,0.111111111,23,33,Female,25-34,Postgraduate Masters,Chinese,No,7388,4,4,2,Complex,Metaphtonymy,British
574207,0.111111111,24,36,Female,25-34,Postgraduate Masters,Chinese,No,7858,4,4,1,Complex,Metaphtonymy,British
574207,0.111111111,25,37,Female,25-34,Postgraduate Masters,Chinese,No,10951,5,5,1,Complex,Metaphtonymy,British
574207,0.111111111,26,38,Female,25-34,Postgraduate Masters,Chinese,No,6456,5,5,3,Simple,Metaphor,British
574207,0.111111111,27,39,Female,25-34,Postgraduate Masters,Chinese,No,19129,3,3,2,Simple,Metonymy,British
574207,0.111111111,28,40,Female,25-34,Postgraduate Masters,Chinese,No,10222,5,5,2,Simple,Metaphor,British
574207,0.111111111,29,41,Female,25-34,Postgraduate Masters,Chinese,No,6362,4,4,3,Complex,Metaphtonymy,British
574207,0.111111111,30,42,Female,25-34,Postgraduate Masters,Chinese,No,8737,5,5,1,Complex,Metaphtonymy,British
574208,0.277777778,1,1,Female,25-34,Postgraduate Masters,Chinese,No,5277,4,5,3,Complex,Metaphtonymy,Chinese
574208,0.277777778,2,2,Female,25-34,Postgraduate Masters,Chinese,No,6045,5,5,3,Complex,Metaphtonymy,Chinese
574208,0.277777778,3,3,Female,25-34,Postgraduate Masters,Chinese,No,26156,3,3,1,Complex,Metaphtonymy,Chinese
574208,0.277777778,4,4,Female,25-34,Postgraduate Masters,Chinese,No,8498,5,5,3,Complex,Metaphtonymy,Chinese
574208,0.277777778,5,5,Female,25-34,Postgraduate Masters,Chinese,No,4930,4,5,2,Complex,Metaphtonymy,Chinese
574208,0.277777778,6,6,Female,25-34,Postgraduate Masters,Chinese,No,10977,4,5,1,Simple,Metaphor,Chinese
574208,0.277777778,7,7,Female,25-34,Postgraduate Masters,Chinese,No,3680,5,5,3,Simple,Metonymy,Chinese
574208,0.277777778,8,8,Female,25-34,Postgraduate Masters,Chinese,No,7294,4,5,2,Complex,Metonymic chain,Chinese
574208,0.277777778,9,11,Female,25-34,Postgraduate Masters,Chinese,No,6505,5,5,3,Complex,Metaphoric complex,Chinese
574208,0.277777778,10,13,Female,25-34,Postgraduate Masters,Chinese,No,10218,5,5,3,Complex,Metaphoric complex,Chinese
574208,0.277777778,11,16,Female,25-34,Postgraduate Masters,Chinese,No,25577,3,3,1,Simple,Metonymy,Spanish
574208,0.277777778,12,20,Female,25-34,Postgraduate Masters,Chinese,No,21998,3,3,1,Complex,Metaphtonymy,Spanish
574208,0.277777778,13,21,Female,25-34,Postgraduate Masters,Chinese,No,8809,4,4,3,Simple,Metaphor,Spanish
574208,0.277777778,14,22,Female,25-34,Postgraduate Masters,Chinese,No,5353,5,5,2,Complex,Metaphtonymy,Spanish
574208,0.277777778,15,23,Female,25-34,Postgraduate Masters,Chinese,No,4589,5,5,3,Complex,Metaphtonymy,Spanish
574208,0.277777778,16,24,Female,25-34,Postgraduate Masters,Chinese,No,8546,4,4,2,Complex,Metaphtonymy,Spanish
574208,0.277777778,17,25,Female,25-34,Postgraduate Masters,Chinese,No,10062,5,5,3,Simple,Metaphor,Spanish
574208,0.277777778,18,26,Female,25-34,Postgraduate Masters,Chinese,No,8497,5,5,3,Complex,Metonymic chain,Spanish
574208,0.277777778,19,27,Female,25-34,Postgraduate Masters,Chinese,No,15696,5,5,3,Simple,Metonymy,Spanish
574208,0.277777778,20,28,Female,25-34,Postgraduate Masters,Chinese,No,6937,5,5,3,Simple,Metaphor,Spanish
574208,0.277777778,21,29,Female,25-34,Postgraduate Masters,Chinese,No,12078,5,5,3,Simple,Metonymy,British
574208,0.277777778,22,30,Female,25-34,Postgraduate Masters,Chinese,No,22247,3,3,1,Simple,Metaphor,British
574208,0.277777778,23,33,Female,25-34,Postgraduate Masters,Chinese,No,14929,5,5,3,Complex,Metaphtonymy,British
574208,0.277777778,24,36,Female,25-34,Postgraduate Masters,Chinese,No,5310,5,5,3,Complex,Metaphtonymy,British
574208,0.277777778,25,37,Female,25-34,Postgraduate Masters,Chinese,No,11096,5,5,2,Complex,Metaphtonymy,British
574208,0.277777778,26,38,Female,25-34,Postgraduate Masters,Chinese,No,13409,4,4,1,Simple,Metaphor,British
574208,0.277777778,27,39,Female,25-34,Postgraduate Masters,Chinese,No,42918,2,3,1,Simple,Metonymy,British
574208,0.277777778,28,40,Female,25-34,Postgraduate Masters,Chinese,No,37558,4,5,2,Simple,Metaphor,British
574208,0.277777778,29,41,Female,25-34,Postgraduate Masters,Chinese,No,18770,3,3,1,Complex,Metaphtonymy,British
574208,0.277777778,30,42,Female,25-34,Postgraduate Masters,Chinese,No,4917,5,5,1,Complex,Metaphtonymy,British
574209,-0.222222222,1,1,Female,18-24,Postgraduate Masters,Chinese,No,7959,3,4,2,Complex,Metaphtonymy,Chinese
574209,-0.222222222,2,2,Female,18-24,Postgraduate Masters,Chinese,No,9835,3,4,1,Complex,Metaphtonymy,Chinese
574209,-0.222222222,3,3,Female,18-24,Postgraduate Masters,Chinese,No,26780,2,1,1,Complex,Metaphtonymy,Chinese
574209,-0.222222222,4,4,Female,18-24,Postgraduate Masters,Chinese,No,7262,4,5,1,Complex,Metaphtonymy,Chinese
574209,-0.222222222,5,5,Female,18-24,Postgraduate Masters,Chinese,No,9768,5,5,3,Complex,Metaphtonymy,Chinese
574209,-0.222222222,6,6,Female,18-24,Postgraduate Masters,Chinese,No,7649,1,2,1,Simple,Metaphor,Chinese
574209,-0.222222222,7,7,Female,18-24,Postgraduate Masters,Chinese,No,6253,4,5,2,Simple,Metonymy,Chinese
574209,-0.222222222,8,8,Female,18-24,Postgraduate Masters,Chinese,No,6621,4,4,2,Complex,Metonymic chain,Chinese
574209,-0.222222222,9,11,Female,18-24,Postgraduate Masters,Chinese,No,12147,4,4,1,Complex,Metaphoric complex,Chinese
574209,-0.222222222,10,13,Female,18-24,Postgraduate Masters,Chinese,No,12859,5,5,2,Complex,Metaphoric complex,Chinese
574209,-0.222222222,11,16,Female,18-24,Postgraduate Masters,Chinese,No,10390,5,5,2,Simple,Metonymy,Spanish
574209,-0.222222222,12,20,Female,18-24,Postgraduate Masters,Chinese,No,18522,3,3,1,Complex,Metaphtonymy,Spanish
574209,-0.222222222,13,21,Female,18-24,Postgraduate Masters,Chinese,No,12830,1,2,1,Simple,Metaphor,Spanish
574209,-0.222222222,14,22,Female,18-24,Postgraduate Masters,Chinese,No,16787,5,5,3,Complex,Metaphtonymy,Spanish
574209,-0.222222222,15,23,Female,18-24,Postgraduate Masters,Chinese,No,11467,3,4,1,Complex,Metaphtonymy,Spanish
574209,-0.222222222,16,24,Female,18-24,Postgraduate Masters,Chinese,No,19939,3,1,1,Complex,Metaphtonymy,Spanish
574209,-0.222222222,17,25,Female,18-24,Postgraduate Masters,Chinese,No,36255,1,1,1,Simple,Metaphor,Spanish
574209,-0.222222222,18,26,Female,18-24,Postgraduate Masters,Chinese,No,9611,3,3,1,Complex,Metonymic chain,Spanish
574209,-0.222222222,19,27,Female,18-24,Postgraduate Masters,Chinese,No,15149,4,4,2,Simple,Metonymy,Spanish
574209,-0.222222222,20,28,Female,18-24,Postgraduate Masters,Chinese,No,14181,4,5,2,Simple,Metaphor,Spanish
574209,-0.222222222,21,29,Female,18-24,Postgraduate Masters,Chinese,No,14928,3,4,2,Simple,Metonymy,British
574209,-0.222222222,22,30,Female,18-24,Postgraduate Masters,Chinese,No,27600,3,2,1,Simple,Metaphor,British
574209,-0.222222222,23,33,Female,18-24,Postgraduate Masters,Chinese,No,6005,4,4,2,Complex,Metaphtonymy,British
574209,-0.222222222,24,36,Female,18-24,Postgraduate Masters,Chinese,No,12875,4,3,2,Complex,Metaphtonymy,British
574209,-0.222222222,25,37,Female,18-24,Postgraduate Masters,Chinese,No,20045,5,5,2,Complex,Metaphtonymy,British
574209,-0.222222222,26,38,Female,18-24,Postgraduate Masters,Chinese,No,6351,4,4,2,Simple,Metaphor,British
574209,-0.222222222,27,39,Female,18-24,Postgraduate Masters,Chinese,No,42500,3,4,1,Simple,Metonymy,British
574209,-0.222222222,28,40,Female,18-24,Postgraduate Masters,Chinese,No,23681,2,2,1,Simple,Metaphor,British
574209,-0.222222222,29,41,Female,18-24,Postgraduate Masters,Chinese,No,9927,5,4,3,Complex,Metaphtonymy,British
574209,-0.222222222,30,42,Female,18-24,Postgraduate Masters,Chinese,No,13195,3,3,2,Complex,Metaphtonymy,British
